utterance|request|importance
i have a question, how do i contact client service?|contact_customer_service|high_priority
I want to know what the mail address to  contact Customer Service is|contact_customer_service|medium_priority
the game was cancelled, could i request a reimbursement?|get_refund|high_priority
can you tell me about a password recovery?|recover_password|medium_priority
how do I unsubscribe from your newsletter?|newsletter_subscription|medium_priority
I need assistance checking how long refunds usually take|check_refund_policy|standard_priority
I don't know how to report a registration issue|registration_problems|standard_priority
I have no profile, create one|create_account|medium_priority
how do I update the information on my profile?|edit_account|medium_priority
I want to know if I can track my orders|track_order|standard_priority
I purchased a product, how do I change my order?|change_order|standard_priority
I bouvht a product and I want to change my order|change_order|standard_priority
I don't want my account, can you close it?|delete_account|standard_priority
I got an error message when I tried to make a payment, but my card was charged anyway, how do I report it?|payment_issue|standard_priority
i get an error message when i try to make a payment for my online order, what do i have to do?|payment_issue|high_priority
I purchased something , how can i change my order?|change_order|high_priority
can I create more tha one user account with a single email?|create_account|high_priority
i can't find my bills, how do i view them?|check_invoices|high_priority
I ordered a product and I'd like to change my order|change_order|standard_priority
what's the delivery period?|delivery_period|medium_priority
i  do not know how i can see the early exit penalty|check_cancellation_fee|high_priority
I want to notify payment problems|payment_issue|medium_priority
ask an agent what the makl to contact client service is|contact_customer_service|medium_priority
can u ask an agent to show me my bill?|check_invoices|high_priority
I can't rdmember my apssword|recover_password|medium_priority
how do i inform of an issue paying?|payment_issue|high_priority
I need a profile,can you help me?|create_account|standard_priority
can you tell me if I can create several online accounts with a single email address?|create_account|medium_priority
I didn't receive my bills, what van I do to view them?|check_invoices|standard_priority
i get an error when i try to pay for my online order|payment_issue|high_priority
youre not helping, how could i contact a human agent?|contact_human_agent|high_priority
I don't know what to do to edit my account|edit_account|standard_priority
i lost my bills, what can i do to check them?|check_invoices|high_priority
I haven't got a user account and I want to register, please|create_account|standard_priority
help me file a complaint for a service|complaint|medium_priority
I need a reimbursemewnt, help me obtain one|get_refund|standard_priority
help me to get the invoice from last month|get_invoice|medium_priority
I want to reeceive the newsletter, tell me where I can do it|newsletter_subscription|standard_priority
i wanna know if i can create more than one fucking account with the same email address,  please|create_account|high_priority
I want help checking what payment methods you accept|check_payment_methods|medium_priority
help to solve an issue with payments|payment_issue|medium_priority
my fucking online account's been hacked and i wanna get it back, please|recover_password|high_priority
can you tell me if i could create two online accounts with the same email, please?|create_account|high_priority
problem with removing something from an order|change_order|medium_priority
could u ask an agent if i could cancel my online account, pleasd?|delete_account|high_priority
you're not helping, can I contact a human, please?|contact_human_agent|standard_priority
can you tell me the ermail address to contact Customer Support?|contact_customer_service|medium_priority
I don't know how to get a refund of money|get_refund|standard_priority
ask an agent to give me information about their reimbursement policy|check_refund_policy|medium_priority
I don't know how I can track the refund|track_refund|standard_priority
how to report registration issues?|registration_problems|medium_priority
tell meif I can modify my purchase|change_order|medium_priority
can you ask an agent where I can modify my purchase?|change_order|medium_priority
can you tell me what the hours of Customer Support are?|contact_customer_service|medium_priority
how can I leave a review for a service?|review|medium_priority
I have a problem when trying to make a payment with card, what do I have to do to report it?|payment_issue|standard_priority
i have an issue when trying to pay, inform of it|payment_issue|high_priority
I bought an item, can I change my order?|change_order|standard_priority
could you ask an agent where I can request a fucking bill?|get_invoice|medium_priority
I want to modify my shipping address, what do I have to do?|change_shipping_address|standard_priority
can you check my invoice?|check_invoices|medium_priority
i have got to create another online account|create_account|high_priority
I want to write a review|review|standard_priority
could you ask an agent how I can notify fucking payment problems?|payment_issue|medium_priority
i have got to contact customer support i need assistance|contact_customer_service|high_priority
i got an error message when i attempted to make a payment, but i was charged anyway, can i report it?|payment_issue|high_priority
how to notify a payment issue|payment_issue|medium_priority
I want to see the free phone number of Customer Service|contact_customer_service|medium_priority
I want to file a complaint for a service|complaint|standard_priority
how to open another account?|create_account|medium_priority
you arne't helping, what do I have to do to contact someone?|contact_human_agent|standard_priority
could you help me to get refunds of money?|get_refund|medium_priority
I didn't get a payment validation, what should I do?|payment_issue|standard_priority
my account's been hacked, how can i recover it?|recover_password|high_priority
ask an agent where to view their money back guarantee|check_refund_policy|medium_priority
I have an issue paying, can you niform of it?|payment_issue|standard_priority
i wanna inform of problems paying|payment_issue|high_priority
ask an agent to give me information about the cancellation fee|check_cancellation_fee|medium_priority
I wanna  know how to obtain an invoice|get_invoice|medium_priority
i wanna see the status of my reimbursement, what can i do?|track_refund|high_priority
I would like to obtain an invoice, can you tell me how I can do it?|get_invoice|standard_priority
help to switch to another account|switch_account|medium_priority
tell me if I can check my fucking shipments|track_order|medium_priority
i want information and i want to contact customer support|contact_customer_service|high_priority
ask an agent how to check my fucking bill, please|check_invoices|medium_priority
I lost my invoices, help me se them|check_invoices|standard_priority
i changed my mind, what can i do to close my user acount?|delete_account|high_priority
I ordered something, can I change my purchase?|change_order|standard_priority
i forgot my account password, help me recover it|recover_password|high_priority
what's the number to contact Client Service?|contact_customer_service|medium_priority
I want to create a profile, what can I do?|create_account|standard_priority
i have no shipping address, how can i set it up?|set_up_shipping_address|high_priority
I need information about the ticket delivery options|delivery_options|medium_priority
I don't know how I could check the status of the refund|track_refund|standard_priority
I want to see the options for ticket delivery, what can I do?|delivery_options|standard_priority
can I place an order?|place_order|medium_priority
you're not helping, what should I do to contact a human agent?|contact_human_agent|standard_priority
i cant understand you, help me talk to a person|contact_human_agent|high_priority
tell me where I can check my order|track_order|medium_priority
can I have several user accounts?|create_account|medium_priority
ive got no user account, how can i create one ?|create_account|high_priority
the game was cancelled, can I get a reimbursement, please?|get_refund|standard_priority
i need help tracking my order, please|track_order|high_priority
I forgot my account password , I need help recovering it|recover_password|standard_priority
i wanna get a bill, can you tell me how to do it?|get_invoice|high_priority
I got an error when I attempted to make a payment, but I was charged anyway, how can I report it?|payment_issue|standard_priority
I can't find my bills, what should I do to view them?|check_invoices|standard_priority
I need to check how long refunds usually take|check_refund_policy|standard_priority
I got an error when I attempted to pa, but my card was charged anyway, help me notify it|payment_issue|standard_priority
im discontent with the service and i wanna lodge a consumer complaint|complaint|high_priority
ive got no online account and id like to register|create_account|high_priority
where can I lodge a complaint for a service?|complaint|medium_priority
i bought a product and I want to change my fucking order , please|change_order|high_priority
I don't know how to change an item of an order|change_order|standard_priority
I've got no profile, help me create one|create_account|standard_priority
tracking refund|track_refund|medium_priority
I got an error message when I tried to make a payment, but my card was charged anyway, what do I have to do to inform of it?|payment_issue|standard_priority
the concert was cancelled, can I obtain a reimbursement?|get_refund|standard_priority
i want to checkl my bills, can u help me?|check_invoices|high_priority
I have a question, what can I do to call ClientService?|contact_customer_service|standard_priority
I have a problem when trying to pay with card, holw do I inform of it?|payment_issue|standard_priority
were can I receive a reimbursement?|get_refund|standard_priority
I need help notifying a problem paying|payment_issue|medium_priority
i got an error when i attempted to make a payment, but my card was charged anyway, i need help notifying it|payment_issue|high_priority
is it possible to track an order?|track_order|medium_priority
I want to request information about obtaining an invoice|get_invoice|medium_priority
how to view your money bqck policy|check_refund_policy|medium_priority
my profile's beenm hacked, jow can i recover it?|recover_password|high_priority
can I track my purchase?|track_order|medium_priority
you arent helping, what should i do to talk to a person?|contact_human_agent|high_priority
i want toknow if i can request some invoices|get_invoice|high_priority
where could I cancel the last order?|cancel_order|medium_priority
I want to view my bills, can you help me?|check_invoices|standard_priority
can uask an agent if i can obtain a refund ?|get_refund|high_priority
i got an error message when i attempted to pay , but my card was charged anyway and id like to report it, please|payment_issue|high_priority
I didn't receive my invoices, show them|check_invoices|standard_priority
i have no shipping address, can u set one up?|set_up_shipping_address|high_priority
ask an agent if theres a newsletter to stay informed|newsletter_subscription|medium_priority
I yave an issue when trying to make a payment with card and I want to notify it|payment_issue|standard_priority
I would like to switch user|switch_account|medium_priority
can i request an reimbursement?|get_refund|high_priority
help me download some invoices|get_invoice|medium_priority
someone stole my account password, what can I do to recover it?|recover_password|standard_priority
i wanna use my other user account, can u change them?|switch_account|high_priority
can you find information about the email address of the Customer Support?|contact_customer_service|medium_priority
i want to report an issue making a payment, what can i do?|payment_issue|high_priority
I want a refund, helpme request one|get_refund|medium_priority
could u ask an agent where i can report issues making a payment?|payment_issue|high_priority
can you help me change my shipping address?|change_shipping_address|medium_priority
I changed my mind, how can I cancel my online account?|delete_account|standard_priority
will you show me the cancellation fees?|check_cancellation_fee|medium_priority
information about the mail of the Customer Service|contact_customer_service|medium_priority
my profile was hacked, what do Ihave to do?|recover_password|standard_priority
I have a problem when trying to pay, can you inform of it?|payment_issue|standard_priority
can u ask an agent where to cancel my user account?|delete_account|high_priority
can u ask an agent how to inform of an issue paying?|payment_issue|high_priority
how do I view your money back guarantee?|check_refund_policy|medium_priority
where do I lodge a consumer complaint for a service?|complaint|medium_priority
I need information, can you send an email to Client Service?|contact_customer_service|medium_priority
I purchased something and I want to modify my order|change_order|standard_priority
how to see the status of my company newsletter subscription?|newsletter_subscription|medium_priority
I changed my mind and I want to cancel my account|delete_account|standard_priority
I can't remember my password, what should I do to recover it?|recover_password|standard_priority
I have a question, talk to Client Service|contact_customer_service|medium_priority
I don't want my profile, what should I do to cancel it?|delete_account|standard_priority
I need elp seeing the ticket delivcery options|delivery_options|medium_priority
youre not helping and i wanna talk to a human|contact_human_agent|high_priority
please, could you tell me if I could own more than one account?|create_account|standard_priority
There is a problem with the reggistration|registration_problems|standard_priority
you're not helping, I need help talking to a human|contact_human_agent|standard_priority
I bought something and I wanna change my purchase|change_order|standard_priority
I want to check in what cases can I ask for refunds|check_refund_policy|standard_priority
can you tell me if I can download a bill?|get_invoice|medium_priority
would it be possible to edit my personal information?|edit_account|medium_priority
I have a question and I want to talk to Customer Support|contact_customer_service|standard_priority
where do I check the status of my order?|track_order|medium_priority
I got an error message when I attempted to make a payment, but my card was charged anyway, what can I do?|payment_issue|standard_priority
tell me where I can subscribe to the newsletter|newsletter_subscription|medium_priority
Ifound an issue creating an account|registration_problems|medium_priority
I want help to find the invoices from last month|check_invoice|standard_priority
can u ask an agent where i can open an account?|create_account|high_priority
how to view the ticket delivery options|delivery_options|medium_priority
can u ask an agent how i can track my order?|track_order|high_priority
could you tell me more about the delivery periods?|delivery_period|medium_priority
where do i remove my account?|delete_account|high_priority
youre not helping, how can i contact a human?|contact_human_agent|high_priority
I would like to use my other profile, can you change them, please?|switch_account|standard_priority
can you tell me if i can register more than one profile with the same email address?|create_account|high_priority
help me solve issues with payments|payment_issue|medium_priority
i have an issue paying for myorder, what do i have to do to inform of it?|payment_issue|high_priority
check if there is anything wrong with my refund|track_refund|standard_priority
I want to know where I can obtain an invoice|get_invoice|standard_priority
I want to delete my user account, where can I do it?|delete_account|standard_priority
I want to know about delivery periods|delivery_period|medium_priority
I don't know anything about your reimbursement policy and I want to know about it|check_refund_policy|standard_priority
I have an issue paying with card, can I notify it?|payment_issue|standard_priority
could  you ask an agent if I can get a fucking invoice, please?|get_invoice|standard_priority
I can't remember my account password, can I recover it?|recover_password|standard_priority
can I track the last order?|track_order|medium_priority
my account's been hacked, i need help getting it back|recover_password|high_priority
can you ask an agent what the phone number of Customer Service is, please?|contact_customer_service|medium_priority
problems with the delivery options|delivery_options|medium_priority
i'd like to request a bill, can you tell me where to do it?|get_invoice|high_priority
ask an agent how to report fucking problems with my payment|payment_issue|medium_priority
I need help to change several items of an order|change_order|medium_priority
can you help me report issues with payments?|payment_issue|medium_priority
I want information, how do I speak with Client Service?|contact_customer_service|standard_priority
I got an error when I tried to make a payment, but I was charged anyway and I want to notify it|payment_issue|standard_priority
the payment failed, what can I do?|payment_issue|standard_priority
i cant remember my password, can u recover it?|recover_password|high_priority
can u find information about the xancrllation fee, please?|check_cancellation_fee|high_priority
can you help me to change my shipping address?|change_shipping_address|medium_priority
ask an agent where to inform of payment issues, please|payment_issue|medium_priority
tell me if I can change my purchase|change_order|medium_priority
help checking at what time I can contact customer service|contact_customer_service|medium_priority
I want to know if I can see an invoice|get_invoice|standard_priority
I'd like to view the status of my  reimbursement, can you help me ?|track_refund|standard_priority
I do not know how to correct the user info|edit_account|standard_priority
i got an error when i tried to pay, but my card was charged anyway, what should i do to notify it?|payment_issue|high_priority
can u ask an agent if i can solve a problem with my payment?|payment_issue|high_priority
information about the status of my refund|track_refund|medium_priority
my new shipping address isn't valid|set_up_shipping_address|medium_priority
problem with an pin code retrieval|recover_password|medium_priority
how can i remove my fucking online account?|delete_account|high_priority
please , could u ask an agent how to see my fucking bill?|check_invoices|high_priority
assistance to find the invoice|check_invoice|medium_priority
i havent got a user acocunt and i wanna create one|create_account|high_priority
please , can u ask an agent if i could open an account?|create_account|high_priority
I do not know how to report issues with payment|payment_issue|standard_priority
I have a problem paying, notify it|payment_issue|standard_priority
can u show me the number of Customer Service?|contact_customer_service|high_priority
I purchased an item, help me change my purchase|change_order|medium_priority
I need help viewing your reimbursement policy|check_refund_policy|standard_priority
my fucking profile's been hacked, how do I get it back?|recover_password|standard_priority
i wanna see the mail address of the Customer Service|contact_customer_service|high_priority
I'm discontent with the service, how could I submit a complaint?|complaint|standard_priority
the concert was postponed, what should i do to get a reimbursement?|get_refund|high_priority
I want to request an invoice, can you tell me where to do it?|get_invoice|standard_priority
help me getting the invoice from my last purchase|get_invoice|medium_priority
I want to know ho to track  my deliveries|track_order|medium_priority
ask an agent if i can check my packages|track_order|high_priority
I want to use my other online account, what can I do to change them?|switch_account|standard_priority
how can I see your payment methods?|check_payment_methods|medium_priority
ask an agent to show me information about the delivery period|delivery_period|medium_priority
I want to see my invoice, can you help me?|check_invoices|standard_priority
i want to use my other profile, how can i switch them?|switch_account|high_priority
tell me if I can track my order|track_order|medium_priority
can uhelp me opening a new user account|create_account|medium_priority
tell me how I casn check my deliveries|track_order|medium_priority
i lost my inboices, what do i have to do to see tem?|check_invoices|high_priority
i wanna submit a fucking complaint, could u help me?|complaint|high_priority
youre not helping, help me speak with a person|contact_human_agent|medium_priority
can uhelp me cancel my subscription to ur newsletter|newsletter_subscription|high_priority
can I create an account?|create_account|medium_priority
the transaction was declined|payment_issue|medium_priority
could you help me filing a complaint against your business?|complaint|medium_priority
I can't understand you, how can I talk to a human?|contact_human_agent|standard_priority
I want to request information about obtaining an bill|get_invoice|medium_priority
I need information, help me send an email to Customer Support|contact_customer_service|medium_priority
I'm interested in your refund policy, tell me about it|check_refund_policy|standard_priority
i have an issue making a payment, what do i have to do to inform of it?|payment_issue|high_priority
creating another online account for father|create_account|medium_priority
I try to make a purchase|place_order|medium_priority
i want information about the mail of the Customer Service|contact_customer_service|high_priority
could you help me check the invoice from last month?|check_invoice|standard_priority
my profile was hacked, how do i recover it?|recover_password|high_priority
I bought something, how do I modify my order?|change_order|standard_priority
I want assistance finding my invoice|check_invoice|medium_priority
I have no shipping address, help me set one up|set_up_shipping_address|standard_priority
I want to get refunds|get_refund|standard_priority
how can I talk to a human agent?|contact_human_agent|medium_priority
i forgot my password, how can i recover it?|recover_password|high_priority
the game was cancelled and I want to obtain a refund|get_refund|standard_priority
I want to recover my account password, what can I do?|recover_password|standard_priority
I don't know how to make a purchase|place_order|standard_priority
could you ask an agent where I can check my invoices, please?|check_invoices|medium_priority
you aren't helping, what do I have to do to speak with a human agent ?|contact_human_agent|standard_priority
isthere someone available?|contact_human_agent|medium_priority
where do i notify a fucking problem with my payment?|payment_issue|high_priority
could you help me editing my personal information?|edit_account|medium_priority
can I create two accounts with a single email?|create_account|medium_priority
help me request a reimbursement|get_refund|medium_priority
can I check the status of my refund?|track_refund|standard_priority
i got an error when i tried to pay, but my card was charged anyway, what should i do to inform of it?|payment_issue|high_priority
please, could u ask an agent where i could check my fucking bills?|check_invoices|high_priority
i forgot my password, how do i retrieve it?|recover_password|high_priority
i got an error message when i attempted to make a payment, but i was charged anyway and i wanna report it|payment_issue|high_priority
what do I have to do to create a new account ?|create_account|standard_priority
change  myorder|change_order|medium_priority
can I make a consumer reclamation against your organization?|complaint|medium_priority
i wanna remove my user account|delete_account|high_priority
need help subscribing to your company nmewsletter|newsletter_subscription|medium_priority
how can I set a different shipping address up?|set_up_shipping_address|medium_priority
how do i talk to a hyman agent|contact_human_agent|high_priority
please, can u ask an agent if there is an newsletter i could subscribe to ?|newsletter_subscription|high_priority
can I create two profiles with the same email?|create_account|medium_priority
I lost my bill, what can I do to view it?|check_invoices|standard_priority
I have to take a quick look at my invoices|check_invoice|standard_priority
i want to know if i could create more than one online account with the same email|create_account|high_priority
the game was cancelled, what can I do to request a reimbursement?|get_refund|standard_priority
how can i contact someone|contact_human_agent|high_priority
i have got to report signup issues|registration_problems|high_priority
ask an agent how i can view my invoices|check_invoices|high_priority
I do not know what I have to do to track the refund|track_refund|standard_priority
canI file a complaint?|complaint|medium_priority
ask an agent if i can edit my shipping address, please|change_shipping_address|high_priority
im happy with the service, how can i make an opinion?|review|high_priority
i want information, what can i do to call cuwtomer support?|contact_customer_service|high_priority
the show was cancelled, what should i do to obtain a reimbursement?|get_refund|standard_priority
help me to solve issues with payment|payment_issue|medium_priority
i dont have an user account,  what should i do to create one?|create_account|high_priority
I'm happy with the service, lodge a review|review|standard_priority
I need a reimbursement, how can I request one?|get_refund|standard_priority
I purchased a product, how do I modify my purchase?|change_order|standard_priority
I got an error when I attempted to make an payment, but I was charged anyway, can you inform of it?|payment_issue|standard_priority
what's the mail of Client Service?|contact_customer_service|medium_priority
the game was cancelled, how do I obtain a reimbursement?|get_refund|standard_priority
my profile was hacked, help me recover it|recover_password|medium_priority
help me remove my account|delete_account|medium_priority
where to see my bgill|check_invoices|medium_priority
my profile was hacked|recover_password|medium_priority
I need help to check when my item is going to arrive|delivery_period|standard_priority
i have a problem when trying to pay for my order, i need help notifying it, please|payment_issue|high_priority
the concert was cancelled, how could I request a reimbursement?|get_refund|standard_priority
I need help notifying issues paying|payment_issue|medium_priority
how can I mlake an order?|place_order|medium_priority
I don't have a user account, how can I create one?|create_account|standard_priority
remove some items from an order|change_order|medium_priority
can you help me change the shipping address?|change_shipping_address|medium_priority
I need information, what can I do to send an email to Customer Service?|contact_customer_service|standard_priority
how to check your money back policy?|check_refund_policy|medium_priority
I ordered something, I need help changing my purchase|change_order|standard_priority
I would like to get my invoice|get_invoice|standard_priority
can you tell me if I can register more than one account with a single email address?|create_account|standard_priority
I lost my bills, I need help viewing them|check_invoices|standard_priority
i would like to track my packages, can you tell me where to do it, please?|track_order|high_priority
I do not knwo how to get in touch with customer support|contact_customer_service|medium_priority
could u ask an agent where i could get a reimbursement, please?|get_refund|high_priority
can  I have more than one profile?|create_account|medium_priority
find information about the delivery periods|delivery_period|medium_priority
I want to modify my order, can you show me some information?|change_order|standard_priority
can you tell me the fucking free number of Client Service?|contact_customer_service|medium_priority
can I check your money back policy?|check_refund_policy|medium_priority
i dont have an account, i need help registering|create_account|high_priority
i lost my account password, can u recover it?|recover_password|high_priority
i made a mistake, what do i have to do to change my purchase?|change_order|high_priority
the event was postponed, what do I have to do?|get_refund|standard_priority
how to view my bills|check_invoices|medium_priority
where can i see your refund policy ?|check_refund_policy|high_priority
I want information, can I send an email to Customer Service?|contact_customer_service|medium_priority
I call to submit some feedback for a service|review|medium_priority
can you tell me if i can create two profiles with the same email?|create_account|high_priority
I need help to check how long refunds usually take|check_refund_policy|standard_priority
I want to solve a problem with my payment, can you help me?|payment_issue|standard_priority
youre not helping and i want to talk to someone|contact_human_agent|high_priority
I don't know how I can make a customer claim|complaint|standard_priority
assistance reporting issues with payments|payment_issue|medium_priority
I don't know what to do to check the status of my order|track_order|standard_priority
i got an error message when i tried to pay, but my card was charged anyway and i wanna notify it|payment_issue|high_priority
I want to know something about downloading some bills|get_invoice|standard_priority
i wanna check my package, tell me how to do it|track_order|high_priority
I've got no fucking account, I need help opening one|create_account|standard_priority
can you tell me the amil address of customwr support?|contact_customer_service|medium_priority
how can I create a user account?|create_account|medium_priority
I got an error message when I tried to pay , but my card was charged anyway, I need help reporting it|payment_issue|standard_priority
how can I obtain a bill?|get_invoice|medium_priority
ask an agent how i could create a user account|create_account|high_priority
I need help with canceling the last order I made|cancel_order|standard_priority
I want to track my packages, can you tell me where to do it?|track_order|standard_priority
i wanna get a reimbursement, what can i do?|get_refund|high_priority
where can I set up a new shipping address?|set_up_shipping_address|medium_priority
what do I have to do to set up a new shipping address?|set_up_shipping_address|standard_priority
I need help reporting a payment issue|payment_issue|medium_priority
could I delete the account?|delete_account|medium_priority
I don't want my online account, what do I have to do to close it?|delete_account|standard_priority
i didn't receive my invoice, how can i see it?|check_invoices|high_priority
could you help me filing a complaint?|complaint|medium_priority
I want information, what do I have to do to call Client Service?|contact_customer_service|standard_priority
what can you tell me about getting sme invoices?|get_invoice|medium_priority
my profile's been hacked, how can I recover it?|recover_password|standard_priority
I don'tknow what to do to talk to an agent|contact_human_agent|standard_priority
I want to recover my account password, what should I do?|recover_password|standard_priority
i have an issue paying for my order , inform of it, please|payment_issue|high_priority
please, i want to know if i can create two user accounts with the same email|create_account|high_priority
help to see the termination penalties|check_cancellation_fee|medium_priority
where can I find information about account deletions?|delete_account|medium_priority
I want to see your money back guarantee, what should I do?|check_refund_policy|standard_priority
I can't find my bill, what should I do to view it?|check_invoices|standard_priority
I want to see your payment options|check_payment_methods|medium_priority
what do I have to do to get the invoices from last month?|get_invoice|standard_priority
an error pops when i attempt to pay for my order, what can i do?|payment_issue|high_priority
please, could you ask an agent if I could view my fucking invoices?|check_invoices|standard_priority
can I inform of a payment issue?|payment_issue|medium_priority
I need assistance to get a refund|get_refund|standard_priority
the concert was postponed, what do i have to do?|get_refund|high_priority
is it possible to see what payment methods are available|check_payment_methods|medium_priority
the event was cancelled, request a refund|get_refund|medium_priority
I don't have an online account and I want to create one|create_account|standard_priority
I don't understand you, what should I do to talk to a human?|contact_human_agent|standard_priority
I have a problem when trying to pay for my order, what do I have to do?|payment_issue|standard_priority
ask an agent how i can notify problems paying|payment_issue|high_priority
an error message pops when I attempt to pay for my order, can you help me?|payment_issue|standard_priority
I need help checking your money back policy|check_refund_policy|medium_priority
I want to know about a user account deletion|delete_account|standard_priority
I bought na item, how can I change my order?|change_order|standard_priority
could you ask an agent where I ca check my orders?|track_order|medium_priority
I didn't receive my invoices, how do I view them?|check_invoices|standard_priority
I changed my mind, what can I do to cancel my profile?|delete_account|standard_priority
i dont have an online account, what do i have to do to open one?|create_account|high_priority
how do i filer a customer complaint|complaint|high_priority
can you help me checking the termination penalties?|check_cancellation_fee|medium_priority
I get an error message when I try to pay, what should I do?|payment_issue|standard_priority
could u ask an agent where i could obtain a reimbursement, please?|get_refund|high_priority
can u ask an agent to notify issues with my payment?|payment_issue|high_priority
I want to view the ticket delivery options, can you help me?|delivery_options|standard_priority
the show was postponed and i wanna obtain a refund|get_refund|high_priority
i wanna view the options for ticket delivery, what do i have to do?|delivery_options|high_priority
could I set up a different shipping address?|set_up_shipping_address|medium_priority
I try to subscribe to your company newsletter|newsletter_subscription|medium_priority
can you download an invoice?|get_invoice|medium_priority
I don't have an account, help me create one|create_account|standard_priority
where to check what options for delivery are available?|delivery_options|medium_priority
an error message pops when i trfy to pay|payment_issue|high_priority
I have a problem when trying to pay for my order, what should I do?|payment_issue|standard_priority
could you help me to check the options for delivery?|delivery_options|medium_priority
I'd like to remove my profile, how could I do it ?|delete_account|standard_priority
notify of signup error|registration_problems|medium_priority
can u ask an agent where to check their money back policy?|check_refund_policy|high_priority
I do not know how I can check what delivery options I have|delivery_options|standard_priority
how do I inform of an issue with my payment?|payment_issue|medium_priority
i want a refund, what do i haev to do to get one?|get_refund|high_priority
where do I see the  cancellation fee?|check_cancellation_fee|medium_priority
I don't know how I can submit some feedback for a service|review|standard_priority
i wanna know how I can obtain a bill|get_invoice|high_priority
assistance to check the refund status|track_refund|medium_priority
I want to view the options for delivery, what should I do?|delivery_options|standard_priority
ask an agent where i can see my bills , please|check_invoices|high_priority
I need help checking your money back guarantee|check_refund_policy|medium_priority
I need information about the email of the Client Service|contact_customer_service|medium_priority
where can I leave an opinion for a service?|review|medium_priority
I no longer use this account, I try to change to my new one|switch_account|standard_priority
help with payment|payment_issue|medium_priority
I want to now if i can get some invoices|get_invoice|high_priority
I don't understand you, can I speak with someone?|contact_human_agent|standard_priority
i wanna see my bills, can u help me?|check_invoices|high_priority
I have an issue paying, help me report it|payment_issue|standard_priority
I do not know how I could track an order|track_order|standard_priority
please, ask an agent how to see the fucking cancellation penalties|check_cancellation_fee|medium_priority
I want to know how I can see some invoices|get_invoice|standard_priority
I got an error when I atetmpted to pay, but my card was charged anyway, can you inform of it?|payment_issue|standard_priority
i got an error when i tried to pay, but my card was charged anyway, what should i do to report it?|payment_issue|high_priority
I want to see the email of hte Client Serviice|contact_customer_service|medium_priority
getting invoice from 1 purchases ago|get_invoice|medium_priority
I want to view the options for ticket delivery, what do I have to do?|delivery_options|standard_priority
I want to download a bill, tell me how to do it|get_invoice|standard_priority
I don't like the service, how can I make a complaint?|complaint|standard_priority
an error message pops when I try to pay for my order, what ahould I do?|payment_issue|standard_priority
I want to know what the mail address to contact Customer Support is|contact_customer_service|medium_priority
assistance checking what delivery options I have|delivery_options|medium_priority
can i view my invoice?|check_invoices|high_priority
how can I inform of problems making a payment?|payment_issue|medium_priority
i dont like the service, how do i file a complaint?|complaint|high_priority
how to remove my user account|delete_account|medium_priority
an error message pops when I try to make a payment for my online order, what can I do?|payment_issue|standard_priority
can you tell me what the phone number to contact client service is?|contact_customer_service|medium_priority
I would like to use my other online account , could you switch them, please?|switch_account|standard_priority
could u ask an agent where i can see my bill?|check_invoices|high_priority
I want to know how I can download some bills|get_invoice|standard_priority
can i create several user accounts with a single email?|create_account|high_priority
information about the options for delivery|delivery_options|medium_priority
tell me how I can check my oackages|track_order|medium_priority
i want information about your refund policy|check_refund_policy|high_priority
i purchased an item, can I modify my fucking purchase, please?|change_order|high_priority
can I report issues with my payment?|payment_issue|medium_priority
where could I find information about the delivery periods?|delivery_period|medium_priority
help me adding several items|change_order|medium_priority
can you check my invoices?|check_invoices|medium_priority
can you tell me if I can create several profiles with the same email?|create_account|medium_priority
can you tell me what the phone number of Client Service is?|contact_customer_service|medium_priority
could I register more than one fucking online account with a single email address?|create_account|standard_priority
the event was postponed, what should I do to obtain a refund?|get_refund|standard_priority
I forgot my password, what should I do to reset it?|recover_password|standard_priority
ive got no account and i wanna register|create_account|high_priority
how to inform of issues paying|payment_issue|medium_priority
I'd like to view your reufnd policy, what should I do, pleae?|check_refund_policy|standard_priority
I want to remove my user account, where can I do it ?|delete_account|standard_priority
how could I check your allowed payment methods?|check_payment_methods|medium_priority
could I file a complaint?|complaint|medium_priority
I don't know what I have to do to buy some of your item|place_order|standard_priority
the concert was postponed and I want to obtain a refund|get_refund|standard_priority
i want to use my other user account, help me change them|switch_account|high_priority
I forgot ym password, how can I reset it?|recover_password|standard_priority
i have no user account, open one|create_account|high_priority
delivery period|delivery_period|medium_priority
assistance to report issues with payments|payment_issue|medium_priority
how can I download some invoices?|get_invoice|medium_priority
help me solve a payment issue|payment_issue|medium_priority
i can't find my invoice, hwat should i do to check it?|check_invoices|high_priority
I had an issue when trying to create a profile|registration_problems|standard_priority
I do not know what I need to do to delete the account|delete_account|standard_priority
I have a question, can you send an email to Client Service?|contact_customer_service|standard_priority
im happy with the service, what can i do to make a review?|review|high_priority
could you help me check when my delivery is going to arrive?|delivery_period|standard_priority
how do I see my invoices?|check_invoices|medium_priority
how can I cancel an order I made?|cancel_order|standard_priority
I cannot talk to an agent|contact_human_agent|medium_priority
ask an agent how to viwe the status of my order , please|track_order|medium_priority
i dont understand you , how do  i contact a person?|contact_human_agent|high_priority
I want assistance to contact customer service|contact_customer_service|medium_priority
I want to see the mail to contact Client Service|contact_customer_service|medium_priority
I want to use my other profile, what do I have to do to change them?|switch_account|standard_priority
I'm happy with the service, lpdge an opinion|review|medium_priority
ask an agent if i could remove my fucking user account|delete_account|high_priority
